"Name","Period","lat","lng","age_min","age_max","age_mean","p_lng","p_lat","model"
"Red Rock/Mazraat Kfardibiane (Mount Lebanon, Lebanon)","Early Aptian",33.978,35.798,125.77,121.4,123.585,43.3191,6.0183,"MERDITH2021"
"Red Rock/Mazraat Kfardibiane (Mount Lebanon, Lebanon)","Early Aptian",33.978,35.798,125.77,121.4,123.585,33.8462,4.6223,"TorsvikCocks2017"
"Red Rock/Mazraat Kfardibiane (Mount Lebanon, Lebanon)","Early Aptian",33.978,35.798,125.77,121.4,123.585,43.9952,3.4102,"MATTHEWS2016_pmag_ref"
"Red Rock/Mazraat Kfardibiane (Mount Lebanon, Lebanon)","Early Aptian",33.978,35.798,125.77,121.4,123.585,42.3515,4.2773,"GOLONKA"
"Red Rock/Mazraat Kfardibiane (Mount Lebanon, Lebanon)","Early Aptian",33.978,35.798,125.77,121.4,123.585,32.5675,8.6668,"PALEOMAP"
"Jabal Er Roueis (Mount Lebanon, Lebanon)","Early Aptian",34.008,35.816,125.77,121.4,123.585,43.3472,6.0368,"MERDITH2021"
"Jabal Er Roueis (Mount Lebanon, Lebanon)","Early Aptian",34.008,35.816,125.77,121.4,123.585,33.8741,4.641,"TorsvikCocks2017"
"Jabal Er Roueis (Mount Lebanon, Lebanon)","Early Aptian",34.008,35.816,125.77,121.4,123.585,44.0242,3.427,"MATTHEWS2016_pmag_ref"
"Jabal Er Roueis (Mount Lebanon, Lebanon)","Early Aptian",34.008,35.816,125.77,121.4,123.585,42.3804,4.2945,"GOLONKA"
"Jabal Er Roueis (Mount Lebanon, Lebanon)","Early Aptian",34.008,35.816,125.77,121.4,123.585,32.5939,8.6877,"PALEOMAP"
"Bouarij (Beqaa, Lebanon)","Early Aptian",33.822,35.825,125.77,121.4,123.585,43.2603,5.872,"MERDITH2021"
"Bouarij (Beqaa, Lebanon)","Early Aptian",33.822,35.825,125.77,121.4,123.585,33.7884,4.4756,"TorsvikCocks2017"
"Bouarij (Beqaa, Lebanon)","Early Aptian",33.822,35.825,125.77,121.4,123.585,43.9278,3.2677,"MATTHEWS2016_pmag_ref"
"Bouarij (Beqaa, Lebanon)","Early Aptian",33.822,35.825,125.77,121.4,123.585,42.2859,4.1339,"GOLONKA"
"Bouarij (Beqaa, Lebanon)","Early Aptian",33.822,35.825,125.77,121.4,123.585,32.5217,8.5158,"PALEOMAP"
"Tannourine (North, Lebanon)","Early Aptian",34.169,35.898,125.77,121.4,123.585,43.4873,6.1423,"MERDITH2021"
"Tannourine (North, Lebanon)","Early Aptian",34.169,35.898,125.77,121.4,123.585,34.0131,4.7475,"TorsvikCocks2017"
"Tannourine (North, Lebanon)","Early Aptian",34.169,35.898,125.77,121.4,123.585,44.1698,3.524,"MATTHEWS2016_pmag_ref"
"Tannourine (North, Lebanon)","Early Aptian",34.169,35.898,125.77,121.4,123.585,42.5249,4.3933,"GOLONKA"
"Tannourine (North, Lebanon)","Early Aptian",34.169,35.898,125.77,121.4,123.585,32.7247,8.8053,"PALEOMAP"
"Aita El-Foukhar (Beqaa, Lebanon)","Early Aptian",33.63,35.925,125.77,121.4,123.585,43.2364,5.6641,"MERDITH2021"
"Aita El-Foukhar (Beqaa, Lebanon)","Early Aptian",33.63,35.925,125.77,121.4,123.585,32.2638,2.7871,"TorsvikCocks2017"
"Aita El-Foukhar (Beqaa, Lebanon)","Early Aptian",33.63,35.925,125.77,121.4,123.585,43.8915,3.0616,"MATTHEWS2016_pmag_ref"
"Aita El-Foukhar (Beqaa, Lebanon)","Early Aptian",33.63,35.925,125.77,121.4,123.585,42.2523,3.9274,"GOLONKA"
"Aita El-Foukhar (Beqaa, Lebanon)","Early Aptian",33.63,35.925,125.77,121.4,123.585,32.5165,8.3066,"PALEOMAP"
"Hadath El-Joubbeh (North, Lebanon)","Early Aptian",34.247,35.939,125.77,121.4,123.585,43.556,6.193,"MERDITH2021"
"Hadath El-Joubbeh (North, Lebanon)","Early Aptian",34.247,35.939,125.77,121.4,123.585,34.0814,4.7986,"TorsvikCocks2017"
"Hadath El-Joubbeh (North, Lebanon)","Early Aptian",34.247,35.939,125.77,121.4,123.585,44.2412,3.5705,"MATTHEWS2016_pmag_ref"
"Hadath El-Joubbeh (North, Lebanon)","Early Aptian",34.247,35.939,125.77,121.4,123.585,42.5957,4.4407,"GOLONKA"
"Hadath El-Joubbeh (North, Lebanon)","Early Aptian",34.247,35.939,125.77,121.4,123.585,32.789,8.8618,"PALEOMAP"
"Beqaa Kafra (North, Lebanon)","Early Aptian",34.235,36.02,125.77,121.4,123.585,43.6083,6.1492,"MERDITH2021"
"Beqaa Kafra (North, Lebanon)","Early Aptian",34.235,36.02,125.77,121.4,123.585,34.1339,4.7551,"TorsvikCocks2017"
"Beqaa Kafra (North, Lebanon)","Early Aptian",34.235,36.02,125.77,121.4,123.585,44.2906,3.5236,"MATTHEWS2016_pmag_ref"
"Beqaa Kafra (North, Lebanon)","Early Aptian",34.235,36.02,125.77,121.4,123.585,42.6458,4.3945,"GOLONKA"
"Beqaa Kafra (North, Lebanon)","Early Aptian",34.235,36.02,125.77,121.4,123.585,32.8454,8.8228,"PALEOMAP"
"Bcharreh (North, Lebanon)","Early Aptian",34.25,36.036,125.77,121.4,123.585,43.6274,6.1556,"MERDITH2021"
"Bcharreh (North, Lebanon)","Early Aptian",34.25,36.036,125.77,121.4,123.585,34.1528,4.7617,"TorsvikCocks2017"
"Bcharreh (North, Lebanon)","Early Aptian",34.25,36.036,125.77,121.4,123.585,44.31,3.5289,"MATTHEWS2016_pmag_ref"
"Bcharreh (North, Lebanon)","Early Aptian",34.25,36.036,125.77,121.4,123.585,42.6651,4.4,"GOLONKA"
"Bcharreh (North, Lebanon)","Early Aptian",34.25,36.036,125.77,121.4,123.585,32.8639,8.8309,"PALEOMAP"
"Zarzar Lake (Rif Dimashq, Syria)","Early Aptian",33.618,36.044,125.77,121.4,123.585,43.3167,5.6043,"MERDITH2021"
"Zarzar Lake (Rif Dimashq, Syria)","Early Aptian",33.618,36.044,125.77,121.4,123.585,32.3389,2.7212,"TorsvikCocks2017"
"Zarzar Lake (Rif Dimashq, Syria)","Early Aptian",33.618,36.044,125.77,121.4,123.585,43.9678,2.9971,"MATTHEWS2016_pmag_ref"
"Zarzar Lake (Rif Dimashq, Syria)","Early Aptian",33.618,36.044,125.77,121.4,123.585,42.3295,3.8639,"GOLONKA"
"Zarzar Lake (Rif Dimashq, Syria)","Early Aptian",33.618,36.044,125.77,121.4,123.585,31.8029,6.9856,"PALEOMAP"
"Nimrin/El-Dabsheh (North, Lebanon)","Early Aptian",34.381,36.062,125.77,121.4,123.585,43.7118,6.2585,"MERDITH2021"
"Nimrin/El-Dabsheh (North, Lebanon)","Early Aptian",34.381,36.062,125.77,121.4,123.585,34.2364,4.8651,"TorsvikCocks2017"
"Nimrin/El-Dabsheh (North, Lebanon)","Early Aptian",34.381,36.062,125.77,121.4,123.585,44.4001,3.6265,"MATTHEWS2016_pmag_ref"
"Nimrin/El-Dabsheh (North, Lebanon)","Early Aptian",34.381,36.062,125.77,121.4,123.585,42.754,4.4988,"GOLONKA"
"Nimrin/El-Dabsheh (North, Lebanon)","Early Aptian",34.381,36.062,125.77,121.4,123.585,32.9392,8.9408,"PALEOMAP"
"Hrar (Akkar, Lebanon)","Early Aptian",34.462,36.146,125.77,121.4,123.585,43.8128,6.2942,"MERDITH2021"
"Hrar (Akkar, Lebanon)","Early Aptian",34.462,36.146,125.77,121.4,123.585,32.8851,3.3709,"TorsvikCocks2017"
"Hrar (Akkar, Lebanon)","Early Aptian",34.462,36.146,125.77,121.4,123.585,44.5026,3.6562,"MATTHEWS2016_pmag_ref"
"Hrar (Akkar, Lebanon)","Early Aptian",34.462,36.146,125.77,121.4,123.585,42.8563,4.5298,"GOLONKA"
"Hrar (Akkar, Lebanon)","Early Aptian",34.462,36.146,125.77,121.4,123.585,33.0373,8.9854,"PALEOMAP"
"Brissa (North, Lebanon)","Early Aptian",34.402,36.169,125.77,121.4,123.585,43.7994,6.2327,"MERDITH2021"
"Brissa (North, Lebanon)","Early Aptian",34.402,36.169,125.77,121.4,123.585,32.867,3.3106,"TorsvikCocks2017"
"Brissa (North, Lebanon)","Early Aptian",34.402,36.169,125.77,121.4,123.585,44.4856,3.5956,"MATTHEWS2016_pmag_ref"
"Brissa (North, Lebanon)","Early Aptian",34.402,36.169,125.77,121.4,123.585,42.84,4.469,"GOLONKA"
"Brissa (North, Lebanon)","Early Aptian",34.402,36.169,125.77,121.4,123.585,33.0293,8.9229,"PALEOMAP"
"Mechmech/El-Rassif (Akkar, Lebanon)","Early Aptian",34.464,36.183,125.77,121.4,123.585,43.8405,6.2807,"MERDITH2021"
"Mechmech/El-Rassif (Akkar, Lebanon)","Early Aptian",34.464,36.183,125.77,121.4,123.585,32.9115,3.3553,"TorsvikCocks2017"
"Mechmech/El-Rassif (Akkar, Lebanon)","Early Aptian",34.464,36.183,125.77,121.4,123.585,44.5293,3.6411,"MATTHEWS2016_pmag_ref"
"Mechmech/El-Rassif (Akkar, Lebanon)","Early Aptian",34.464,36.183,125.77,121.4,123.585,42.8832,4.515,"GOLONKA"
"Mechmech/El-Rassif (Akkar, Lebanon)","Early Aptian",34.464,36.183,125.77,121.4,123.585,33.0662,8.9744,"PALEOMAP"
"Mechmech/Aaqabet Raqiya (Akkar, Lebanon)","Early Aptian",34.452,36.195,125.77,121.4,123.585,43.8431,6.2654,"MERDITH2021"
"Mechmech/Aaqabet Raqiya (Akkar, Lebanon)","Early Aptian",34.452,36.195,125.77,121.4,123.585,32.9129,3.3398,"TorsvikCocks2017"
"Mechmech/Aaqabet Raqiya (Akkar, Lebanon)","Early Aptian",34.452,36.195,125.77,121.4,123.585,44.531,3.6257,"MATTHEWS2016_pmag_ref"
"Mechmech/Aaqabet Raqiya (Akkar, Lebanon)","Early Aptian",34.452,36.195,125.77,121.4,123.585,42.8851,4.4996,"GOLONKA"
"Mechmech/Aaqabet Raqiya (Akkar, Lebanon)","Early Aptian",34.452,36.195,125.77,121.4,123.585,33.0702,8.9594,"PALEOMAP"
"Jord Hrar (North, Lebanon)","Early Aptian",34.387,36.201,125.77,121.4,123.585,43.8149,6.2066,"MERDITH2021"
"Jord Hrar (North, Lebanon)","Early Aptian",34.387,36.201,125.77,121.4,123.585,32.8804,3.2833,"TorsvikCocks2017"
"Jord Hrar (North, Lebanon)","Early Aptian",34.387,36.201,125.77,121.4,123.585,44.4994,3.5686,"MATTHEWS2016_pmag_ref"
"Jord Hrar (North, Lebanon)","Early Aptian",34.387,36.201,125.77,121.4,123.585,42.8542,4.4421,"GOLONKA"
"Jord Hrar (North, Lebanon)","Early Aptian",34.387,36.201,125.77,121.4,123.585,33.0472,8.8983,"PALEOMAP"
"Mechmech/Ain El-Khyar (Akkar, Lebanon)","Early Aptian",34.438,36.216,125.77,121.4,123.585,43.8512,6.2447,"MERDITH2021"
"Mechmech/Ain El-Khyar (Akkar, Lebanon)","Early Aptian",34.438,36.216,125.77,121.4,123.585,32.9193,3.3185,"TorsvikCocks2017"
"Mechmech/Ain El-Khyar (Akkar, Lebanon)","Early Aptian",34.438,36.216,125.77,121.4,123.585,44.5378,3.6045,"MATTHEWS2016_pmag_ref"
"Mechmech/Ain El-Khyar (Akkar, Lebanon)","Early Aptian",34.438,36.216,125.77,121.4,123.585,42.8922,4.4785,"GOLONKA"
"Mechmech/Ain El-Khyar (Akkar, Lebanon)","Early Aptian",34.438,36.216,125.77,121.4,123.585,33.0802,8.9394,"PALEOMAP"
"Esh-Sheaybeh (Baalbek-Hermel, Lebanon)","Early Aptian",33.927,36.244,125.77,121.4,123.585,43.6161,5.7897,"MERDITH2021"
"Esh-Sheaybeh (Baalbek-Hermel, Lebanon)","Early Aptian",33.927,36.244,125.77,121.4,123.585,32.6506,2.883,"TorsvikCocks2017"
"Esh-Sheaybeh (Baalbek-Hermel, Lebanon)","Early Aptian",33.927,36.244,125.77,121.4,123.585,44.2767,3.1643,"MATTHEWS2016_pmag_ref"
"Esh-Sheaybeh (Baalbek-Hermel, Lebanon)","Early Aptian",33.927,36.244,125.77,121.4,123.585,42.6365,4.035,"GOLONKA"
"Esh-Sheaybeh (Baalbek-Hermel, Lebanon)","Early Aptian",33.927,36.244,125.77,121.4,123.585,32.1014,7.1736,"PALEOMAP"
"East Baghdad Oilfield (Iraq)","Early Aptian",33.305,44.528,125.77,121.4,123.585,49.4475,2.0326,"MERDITH2021"
"East Baghdad Oilfield (Iraq)","Early Aptian",33.305,44.528,125.77,121.4,123.585,38.1728,-1.2975,"TorsvikCocks2017"
"East Baghdad Oilfield (Iraq)","Early Aptian",33.305,44.528,125.77,121.4,123.585,49.8705,-0.9206,"MATTHEWS2016_pmag_ref"
"East Baghdad Oilfield (Iraq)","Early Aptian",33.305,44.528,125.77,121.4,123.585,48.2818,0.0181,"GOLONKA"
"East Baghdad Oilfield (Iraq)","Early Aptian",33.305,44.528,125.77,121.4,123.585,37.9721,3.4594,"PALEOMAP"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,18.6426,27.6589,"MERDITH2021"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,9.9682,25.6606,"TorsvikCocks2017"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,21.4149,26.4886,"MATTHEWS2016_pmag_ref"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,19.804,26.1579,"GOLONKA"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,7.0536,29.3562,"PALEOMAP"
"Maracangalha Fm. (Bahia, Brazil)","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,4.1864,-13.2609,"MERDITH2021"
"Maracangalha Fm. (Bahia, Brazil)","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,-7.1136,-12.908,"TorsvikCocks2017"
"Maracangalha Fm. (Bahia, Brazil)","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,3.5627,-12.8712,"MATTHEWS2016_pmag_ref"
"Maracangalha Fm. (Bahia, Brazil)","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,3.1833,-14.8231,"GOLONKA"
"Maracangalha Fm. (Bahia, Brazil)","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,-5.4447,-10.6867,"PALEOMAP"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,18.6426,27.6589,"MERDITH2021"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,9.9682,25.6606,"TorsvikCocks2017"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,21.4149,26.4886,"MATTHEWS2016_pmag_ref"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,19.804,26.1579,"GOLONKA"
"Orcera (Ja,"Barremian",38.32,-2.64,132.6,121.4,127,7.0536,29.3562,"PALEOMAP"
"Alar,"Barremian",39.716,2.843,132.6,125.77,129.185,23.0836,27.0569,"MERDITH2021"
"Alar,"Barremian",39.716,2.843,132.6,125.77,129.185,10.8412,40.0309,"TorsvikCocks2017"
"Alar,"Barremian",39.716,2.843,132.6,125.77,129.185,25.8629,25.4141,"MATTHEWS2016_pmag_ref"
"Alar,"Barremian",39.716,2.843,132.6,125.77,129.185,2.843,39.716,"GOLONKA"
"Alar,"Barremian",39.716,2.843,132.6,125.77,129.185,11.3632,30.1016,"PALEOMAP"
"Golling (Salzburg, Austria)","Barremian",47.575,13.176,132.6,125.77,129.185,35.3931,27.9522,"MERDITH2021"
"Golling (Salzburg, Austria)","Barremian",47.575,13.176,132.6,125.77,129.185,37.9869,25.3488,"MATTHEWS2016_pmag_ref"
"Golling (Salzburg, Austria)","Barremian",47.575,13.176,132.6,125.77,129.185,41.1769,19.6331,"GOLONKA"
"Golling (Salzburg, Austria)","Barremian",47.575,13.176,132.6,125.77,129.185,22.3135,31.6995,"PALEOMAP"
"Baboor (Southern District, Israel)","Hauterivian",31.134,35.114,137.05,125.77,131.41,40.927,1.2903,"MERDITH2021"
"Baboor (Southern District, Israel)","Hauterivian",31.134,35.114,137.05,125.77,131.41,31.6731,-0.1092,"TorsvikCocks2017"
"Baboor (Southern District, Israel)","Hauterivian",31.134,35.114,137.05,125.77,131.41,41.4476,-1.5926,"MATTHEWS2016_pmag_ref"
"Baboor (Southern District, Israel)","Hauterivian",31.134,35.114,137.05,125.77,131.41,40.6844,0.5141,"GOLONKA"
"Baboor (Southern District, Israel)","Hauterivian",31.134,35.114,137.05,125.77,131.41,30.5235,7.1052,"PALEOMAP"
"Kokhov (Southern District, Israel)","Hauterivian",31.645,34.658,137.05,125.77,131.41,40.8964,1.9319,"MERDITH2021"
"Kokhov (Southern District, Israel)","Hauterivian",31.645,34.658,137.05,125.77,131.41,31.6132,0.5303,"TorsvikCocks2017"
"Kokhov (Southern District, Israel)","Hauterivian",31.645,34.658,137.05,125.77,131.41,41.4646,-0.9504,"MATTHEWS2016_pmag_ref"
"Kokhov (Southern District, Israel)","Hauterivian",31.645,34.658,137.05,125.77,131.41,40.5833,1.1485,"GOLONKA"
"Kokhov (Southern District, Israel)","Hauterivian",31.645,34.658,137.05,125.77,131.41,30.3927,7.7343,"PALEOMAP"
"Qiryat Shermona (Northern District, Israel)","Hauterivian",33.218,35.558,137.05,125.77,131.41,42.4142,2.7988,"MERDITH2021"
"Qiryat Shermona (Northern District, Israel)","Hauterivian",33.218,35.558,137.05,125.77,131.41,33.0887,1.4657,"TorsvikCocks2017"
"Qiryat Shermona (Northern District, Israel)","Hauterivian",33.218,35.558,137.05,125.77,131.41,43.0408,-0.1973,"MATTHEWS2016_pmag_ref"
"Qiryat Shermona (Northern District, Israel)","Hauterivian",33.218,35.558,137.05,125.77,131.41,41.9956,2.1773,"GOLONKA"
"Qiryat Shermona (Northern District, Israel)","Hauterivian",33.218,35.558,137.05,125.77,131.41,31.7722,8.8242,"PALEOMAP"
"Mount Hermon (Northern District, Israel)","Hauterivian",33.268,35.752,137.05,125.77,131.41,42.9498,3.2709,"MERDITH2021"
"Mount Hermon (Northern District, Israel)","Hauterivian",33.268,35.752,137.05,125.77,131.41,31.6862,0.0214,"TorsvikCocks2017"
"Mount Hermon (Northern District, Israel)","Hauterivian",33.268,35.752,137.05,125.77,131.41,43.6085,0.2348,"MATTHEWS2016_pmag_ref"
"Mount Hermon (Northern District, Israel)","Hauterivian",33.268,35.752,137.05,125.77,131.41,41.2903,0.9517,"GOLONKA"
"Mount Hermon (Northern District, Israel)","Hauterivian",33.268,35.752,137.05,125.77,131.41,31.9422,8.7997,"PALEOMAP"
"Bexhill (East Sussex, England)","Valanginian",50.861,0.44,137.5,132.6,135.05,27.8608,36.9255,"MERDITH2021"
"Bexhill (East Sussex, England)","Valanginian",50.861,0.44,137.5,132.6,135.05,20.5793,34.475,"TorsvikCocks2017"
"Bexhill (East Sussex, England)","Valanginian",50.861,0.44,137.5,132.6,135.05,32.2366,35.2753,"MATTHEWS2016_pmag_ref"
"Bexhill (East Sussex, England)","Valanginian",50.861,0.44,137.5,132.6,135.05,22.2153,34.9774,"GOLONKA"
"Bexhill (East Sussex, England)","Valanginian",50.861,0.44,137.5,132.6,135.05,10.264,41.5684,"PALEOMAP"
"Kirkwood (Eastern Cape, South Africa)","Valanginian",-33.413,25.478,137.5,132.6,135.05,-6.1663,-47.9706,"MERDITH2021"
"Kirkwood (Eastern Cape, South Africa)","Valanginian",-33.413,25.478,137.5,132.6,135.05,-21.8895,-46.1304,"TorsvikCocks2017"
"Kirkwood (Eastern Cape, South Africa)","Valanginian",-33.413,25.478,137.5,132.6,135.05,-10.7787,-46.132,"MATTHEWS2016_pmag_ref"
"Kirkwood (Eastern Cape, South Africa)","Valanginian",-33.413,25.478,137.5,132.6,135.05,-7.7657,-49.814,"GOLONKA"
"Kirkwood (Eastern Cape, South Africa)","Valanginian",-33.413,25.478,137.5,132.6,135.05,-11.5473,-45.1076,"PALEOMAP"
"Hastings (East Sussex, England)","Valanginian",50.844,0.518,143.1,132.6,137.85,28.4082,36.129,"MERDITH2021"
"Hastings (East Sussex, England)","Valanginian",50.844,0.518,143.1,132.6,137.85,21.4874,33.656,"TorsvikCocks2017"
"Hastings (East Sussex, England)","Valanginian",50.844,0.518,143.1,132.6,137.85,32.9848,34.6926,"MATTHEWS2016_pmag_ref"
"Hastings (East Sussex, England)","Valanginian",50.844,0.518,143.1,132.6,137.85,20.7922,34.1866,"GOLONKA"
"Hastings (East Sussex, England)","Valanginian",50.844,0.518,143.1,132.6,137.85,10.0945,41.6953,"PALEOMAP"
"Maracangalha Fm. (Bahia, Brazil) - repetido?","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,4.1864,-13.2609,"MERDITH2021"
"Maracangalha Fm. (Bahia, Brazil) - repetido?","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,-7.1136,-12.908,"TorsvikCocks2017"
"Maracangalha Fm. (Bahia, Brazil) - repetido?","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,3.5627,-12.8712,"MATTHEWS2016_pmag_ref"
"Maracangalha Fm. (Bahia, Brazil) - repetido?","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,3.1833,-14.8231,"GOLONKA"
"Maracangalha Fm. (Bahia, Brazil) - repetido?","Hauterivian",-12.36,-38.456,143.1,121.4,132.25,-5.4447,-10.6867,"PALEOMAP"
